Symbol,Sector,Industry,pe_ttm,roe_ttm,de_ttm,rev_growth,net_inc_growth,rating_score,forward_eps_growth,stock_grade_factor,forward_eps,IndustryOrSector,rev_growth_rel,net_inc_growth_rel,forward_eps_growth_rel,CompositeScore,Rating
BLDR,Industrials,Construction,14.981534384193617,0.2101664309007978,1.1680473508056404,-0.04075712406557047,-0.30031839174842834,4.0,12.30831,0.54,12.30831,Construction,0.4236035602118968,0.3904632309366122,0.5017652292769686,34.798151278812774,Sell
NTRS,Financial Services,Asset Management,9.536905421617462,0.17296467515277542,1.0427767208914083,0.22394626116483354,0.8342815858394292,3.0,9.20119,0.4600000000000001,9.20119,Asset Management,0.5181417525079918,0.4805150964835972,0.4352567269036893,34.77258943800325,Sell
PNR,Industrials,Industrial - Machinery,25.76212055641422,0.18317973981115782,0.537703654777631,-0.005286880253380436,0.004335956319254858,3.0,5.7,0.5800000000000001,5.7,Industrial - Machinery,0.39923673530256343,0.4396743974104176,0.36757495857236355,34.722953706213836,Sell
USB,Financial Services,Banks - Regional,10.469469277918973,0.11436485105982826,1.2815661608093716,-0.02420304858458573,0.16025050653895745,3.0,5.26836,0.5,5.26836,Banks - Regional,0.5179840211600507,0.47266121020678525,0.4536264348196108,34.65052970190816,Sell
AXP,Financial Services,Financial - Credit Services,20.44606072401713,0.3405101356109118,1.6920389718607782,0.10149337925301348,0.20957726295677095,3.0,20.59415,0.55,20.59415,Financial - Credit Services,0.43206875983243,0.49116034717295287,0.5731245221749196,34.64072611754409,Sell
PSX,Energy,Oil & Gas Refining & Marketing,27.718993997844827,0.06578177887256552,0.6894364389689437,-0.028806165577785467,-0.6991719017704169,3.0,14.5,0.48,14.5,Oil & Gas Refining & Marketing,0.6728452153749891,0.36941302927900027,0.3193773274585805,34.62105911758929,Sell
MSI,Technology,Communication Equipment,34.60197556207234,1.4956140350877194,3.976234003656307,0.08408498697133694,-0.07723815096547688,3.0,17.29333,0.54,17.29333,Communication Equipment,0.6490439387260434,0.40638447095672287,0.6109709363435765,34.566939195858886,Sell
KMB,Consumer Defensive,Household & Personal Products,18.719442596348884,2.260430994956442,6.58219800181653,-0.01825657089716607,0.4427437641723356,3.0,8.52613,0.4600000000000001,8.52613,Household & Personal Products,0.383215393614549,0.6261835386052558,0.7331985172774976,34.564801357675265,Sell
LMT,Industrials,Aerospace & Defense,19.948066145738686,0.8340722215906938,3.0381565165344906,0.051382989744121,-0.22890173410404624,4.0,31.6224,0.44000000000000006,31.6224,Aerospace & Defense,0.5075949632896158,0.4923485363271077,0.6131062769345871,34.56382594888517,Sell
MDLZ,Consumer Defensive,Food Confectioners,24.280938687031377,0.1330500646591539,0.7816560015512896,0.011800310972900933,-0.07017543859649122,3.0,4.21848,0.5000000000000001,4.21848,Food Confectioners,0.6275411891994044,0.32849153552609894,0.40295477811079367,34.5309946779389,Sell
CPT,Real Estate,REIT - Residential,109.81885456667739,0.025037065555790623,0.0,0.0011770221922184241,-0.5951168954821241,2.0,0.0,0.5200000000000001,0.0,REIT - Residential,0.2567640090348593,0.3316530198141176,0.43700592116512876,34.44780851780289,Sell
WY,Real Estate,REIT - Specialty,53.157646465753416,0.037114240683308757,0.5379989631933645,-0.07167057597081053,-0.5280095351609059,3.0,1.64,0.5400000000000001,1.64,REIT - Specialty,0.37409399293310314,0.5022591515919997,0.3647921467923307,34.38184607846191,Sell
HON,Industrials,Conglomerates,25.385840098400983,0.3231915950876695,1.8800893317299434,0.05007910097648792,0.00830682219865677,3.0,13.0225,0.44000000000000006,13.0225,Conglomerates,0.617851130197758,0.382148869802242,0.617851130197758,34.367819124688396,Sell
BR,Technology,Information Technology Services,35.852646797717185,0.35102168009615814,1.5281870461318894,0.07356993185830488,0.10704091341579448,3.0,11.95,0.44000000000000006,11.95,Information Technology Services,0.6658743436368936,0.45190496935893676,0.4611147498826141,34.357374298060925,Sell
C,Financial Services,Banks - Diversified,10.637598504672898,0.06381209901252267,3.5252062069225265,-0.09075503911525623,0.3742956220199393,3.0,11.49885,0.62,11.49885,Banks - Diversified,0.30190264425679164,0.7247057955871785,0.49337394779114513,34.35214269394184,Sell
DXCM,Healthcare,Medical - Devices,62.464925261584455,0.24375747224594363,1.1396805788405542,0.11338100102145046,0.06408125577100646,3.0,4.4725,0.6399999999999999,4.4725,Medical - Devices,0.576311514121131,0.4011189732596918,0.3405006241410175,34.324030932051365,Sell
WFC,Financial Services,Banks - Diversified,12.496918137720659,0.11110910467353331,1.0415318349991718,0.009896629446358714,0.030299864173022672,3.0,9.61,0.58,9.61,Banks - Diversified,0.47480004510048057,0.37703586218114243,0.44775145402562333,34.3216099755422,Sell
DAY,Technology,Software - Application,369.5741312741312,0.01018662366521799,0.47498167508969563,0.16271387989694128,-0.6697080291970803,2.0,4.37,0.54,4.37,Software - Application,0.6146162724952146,0.3472712903768543,0.3532372382046975,34.29005060343005,Sell
CHTR,Communication Services,Telecommunications Services,11.647078155756644,0.35326123920288377,5.771465501323322,0.00875345651656381,0.11542681588764538,3.0,78.51934,0.4800000000000001,78.51934,Telecommunications Services,0.443312015806667,0.47450182888206344,0.7922470254160582,34.285780101649124,Sell
UDR,Real Estate,REIT - Residential,113.88190392672708,0.035161414148018204,0.0,0.027244837330361087,-0.7983922692093899,2.0,0.0,0.4,0.0,REIT - Residential,0.424763354002259,0.2691474230589506,0.43700592116512876,34.26901145760386,Sell
NDAQ,Financial Services,Financial - Data & Stock Exchanges,36.85631635985916,0.11434450980830742,0.8417633812575784,0.22031662269129287,0.05476864966949953,3.0,4.65,0.5,4.65,Financial - Data & Stock Exchanges,0.7316392313059413,0.4054957577814216,0.23036259984914012,34.23947577801743,Sell
CEG,Utilities,Renewable Utilities,30.536380697050937,0.2381626992836762,0.6451065143562829,-0.054177702865398504,1.3099199014171288,4.0,15.37708,0.54,15.37708,Renewable Utilities,0.3821488698022421,0.3821488698022421,0.3821488698022421,34.1347831096302,Sell
UPS,Industrials,Integrated Freight & Logistics,14.706625683060109,0.3534897758997963,1.6343550446998723,0.001231337540403263,-0.13804412641621944,3.0,11.52,0.66,11.52,Integrated Freight & Logistics,0.4748791005451219,0.37651467521009696,0.4620579683074861,34.04735615361409,Sell
BK,Financial Services,Asset Management,13.743080755555555,0.11298962169400736,0.7593636216053248,0.05580292603943792,0.37857577601947656,3.0,8.3186,0.52,8.3186,Asset Management,0.383146659916017,0.4532555083845613,0.42806790430913116,34.036820356448985,Sell
APA,Energy,Oil & Gas Exploration & Production,6.283375858684986,0.19178468922034536,1.0101177336276674,0.17610822563111486,-0.7183887915936953,3.0,5.572,0.38,5.572,Oil & Gas Exploration & Production,0.6215129356120371,0.3723019006205992,0.40919217933139046,34.02031221396419,Sell
ADSK,Technology,Software - Application,57.632374100719424,0.4505672609400324,0.9763449065242273,0.1270220588235294,0.22737306843267108,3.0,14.05,0.5,14.05,Software - Application,0.4597985835749198,0.471117552182114,0.45619928098713664,33.98958427425574,Sell
LYV,Communication Services,Entertainment,35.05946702281909,7.435457489832181,78.25252134534648,0.017871145782511665,0.5911926572929982,2.0,4.8658,0.7000000000000001,4.8658,Entertainment,0.4583825644721596,0.5632116908507834,0.45310499711690494,33.972587966290284,Sell
DOW,Basic Materials,Chemicals,73.5907275862069,0.01627658977381153,1.067488682392185,-0.037156559544619244,0.8947368421052632,3.0,1.98811,0.42000000000000004,1.98811,Chemicals,0.5,0.5,0.5,33.9676326087374,Sell
MPC,Energy,Oil & Gas Refining & Marketing,21.104995891536564,0.12031041471009836,1.620625528317836,-0.07019846265098964,-0.6441483317839066,1.0,26.0,0.4800000000000001,26.0,Oil & Gas Refining & Marketing,0.4868657025622172,0.6877192183017913,0.5327842522078604,33.957528852428005,Sell
BF-B,Consumer Defensive,Beverages - Wineries & Distilleries,17.24802770475228,0.2726395589248794,0.7488883076118231,-0.011825922421948912,0.30779054916985954,3.0,2.10654,0.4,2.10654,Beverages - Wineries & Distilleries,0.3821488698022421,0.617851130197758,0.3821488698022421,33.927423845436365,Sell
GIS,Consumer Defensive,Packaged Foods,11.906373549067887,0.2756017039977165,1.5315765610156318,-0.011794448149217186,-0.03751108369636455,4.0,4.42188,0.44000000000000006,4.42188,Packaged Foods,0.4418797032528438,0.4466422871567998,0.5024987020482471,33.86280740476025,Sell
AAPL,Technology,Consumer Electronics,32.5562707943347,1.5130553784426855,1.4699383196598599,0.020219940775141214,-0.033599670086086914,3.0,10.87333,0.5599999999999999,10.87333,Consumer Electronics,0.3821488698022421,0.3821488698022421,0.617851130197758,33.838488456974716,Sell
ALLE,Industrials,Security & Protection Services,20.210213860749313,0.4075427185897541,1.2427655734644347,0.03325298564698148,0.10566247224278312,3.0,11.00265,0.4,11.00265,Security & Protection Services,0.5,0.5,0.5,33.764700342689544,Sell
HUM,Healthcare,Medical - Healthcare Plans,16.755306315789475,0.1000555864369094,0.7495915723057855,0.10704683475285313,-0.515066291683407,3.0,35.1,0.45999999999999996,35.1,Medical - Healthcare Plans,0.49285014569516356,0.3140400977988814,0.4967160093121465,33.668631529230716,Sell
MDT,Healthcare,Medical - Devices,26.021280751173713,0.08692014976382612,0.5387450138700468,0.036410798347583824,-0.021820117083555083,3.0,7.36,0.4600000000000001,7.36,Medical - Devices,0.42833380778763636,0.3814181399774337,0.43300837193762737,33.64233555908449,Sell
RVTY,Healthcare,Medical - Diagnostics & Research,36.243578481916884,0.03979634820778827,0.43542076670162744,0.0016196636989192425,-0.6098869705985047,3.0,7.16,0.5599999999999999,7.16,Medical - Diagnostics & Research,0.45204343601344177,0.2860145224493439,0.3678478697452834,33.627648253852094,Sell
LVS,Consumer Cyclical,"Gambling, Resorts & Casinos",23.16730061349693,0.4086813445114785,5.1319007039644315,0.0892788276128037,0.18427518427518427,2.0,2.94746,0.52,2.94746,"Gambling, Resorts & Casinos",0.6026381348700806,0.6657919361054705,0.48477917314275215,33.61784703218421,Sell
BRO,Financial Services,Insurance - Brokers,30.650106589147285,0.1603231318937393,0.5852514294091775,0.1203981521169691,0.14072372199885125,3.0,4.96398,0.4600000000000001,4.96398,Insurance - Brokers,0.4951746927307021,0.5405536418547889,0.22743414060784817,33.609739600701005,Sell
KR,Consumer Defensive,Grocery Stores,17.851913696060034,0.23115120237656395,3.0288612486414683,-0.01943494691380241,0.23151571164510165,3.0,5.85,0.58,5.85,Grocery Stores,0.5,0.5,0.5,33.57346413222837,Sell
FDS,Financial Services,Financial - Data & Stock Exchanges,33.16650439712965,0.2763924944296147,0.8085600926046117,0.0563642047884736,0.14728102645816823,3.0,23.0,0.4,23.0,Financial - Data & Stock Exchanges,0.26419004794972756,0.5003295634771089,0.6328310324078207,33.56341227426869,Sell
KEYS,Technology,"Hardware, Equipment & Parts",46.83175122749591,0.11965728274173806,0.38943512627723154,-0.08876281112737922,-0.41911069063386946,3.0,8.94925,0.42000000000000004,8.94925,"Hardware, Equipment & Parts",0.3513478334117317,0.37529678537587347,0.49376153830440067,33.542785743102094,Sell
TPR,Consumer Cyclical,Luxury Goods,19.972761749651003,0.39480543339725116,2.749832641585219,0.0015463375820084374,-0.1282051282051282,3.0,7.36996,0.5599999999999999,7.36996,Luxury Goods,0.5,0.5,0.5,33.52819461855317,Sell
KKR,Financial Services,Asset Management,50.64530807528802,0.09117030418243219,1.848973281276034,0.5108904849377255,-0.1757690579517349,2.0,9.83,0.5,9.83,Asset Management,0.7485169977002313,0.42009549261725293,0.44037847486784476,33.514760715452454,Sell
KHC,Consumer Defensive,Packaged Foods,12.516956685499059,0.054220189106949576,0.43677719369187223,-0.029804804804804803,-0.03887915936952715,3.0,2.7831,0.35000000000000003,2.7831,Packaged Foods,0.40473250403235445,0.44657304183932633,0.4077577368372369,33.50163719289097,Sell
STZ,Consumer Defensive,Beverages - Wineries & Distilleries,-432.3658606879607,-0.00992005459686068,1.7601714617843651,0.024784677467927483,-1.0471228435799467,1.0,18.5,0.6,18.5,Beverages - Wineries & Distilleries,0.617851130197758,0.3821488698022421,0.617851130197758,33.47286557222816,Sell
DG,Consumer Defensive,Discount Stores,18.284622113515802,0.15511793566941035,2.3555537061283918,0.049641228412082836,-0.3226565876550166,3.0,7.93,0.49000000000000005,7.93,Discount Stores,0.5851958774999396,0.5116874092787501,0.43596423489298414,33.44772597647004,Sell
GLW,Technology,"Hardware, Equipment & Parts",90.81079295154186,0.042144349036899516,0.7608249346771183,0.042103590721321894,-0.12908777969018934,2.0,2.94993,0.6,2.94993,"Hardware, Equipment & Parts",0.5276930832993545,0.4128678577697536,0.35199020995011937,33.40252040531324,Sell
MS,Financial Services,Financial - Capital Markets,14.648647589729238,0.14010341363001447,3.449282850609027,0.16830528056543506,0.47353361945636624,2.0,10.6169,0.4600000000000001,10.6169,Financial - Capital Markets,0.6825427339414628,0.604627564797143,0.4246727876826501,33.29129703240511,Sell
PPG,Basic Materials,Chemicals - Specialty,23.88451790633609,0.14883657361533467,1.1349790674173523,-0.13159048558588185,-0.12125984251968504,3.0,9.7788,0.52,9.7788,Chemicals - Specialty,0.4111970614717802,0.4544106908180396,0.46058991644409203,33.22185870351211,Sell
MTCH,Communication Services,Internet Content & Information,13.46207170190306,-4.692363755194706,0.0,0.034141436598083996,-0.1538864135531411,3.0,4.03,0.4,4.03,Internet Content & Information,0.25491937153781613,0.2896966220008297,0.3435940902007917,33.216955878433346,Sell
MGM,Consumer Cyclical,"Gambling, Resorts & Casinos",14.39362172316701,0.21998236923293177,11.028937349485412,0.06658496785096542,-0.34637447687754996,3.0,3.28,0.54,3.28,"Gambling, Resorts & Casinos",0.5333903280991023,0.5286740456451792,0.5124031089780914,33.131197090703175,Sell
OXY,Energy,Oil & Gas Exploration & Production,13.052046391752576,0.09156477234177496,0.7486460013828071,-0.05421665428035531,-0.3492333901192504,3.0,5.115,0.4,5.115,Oil & Gas Exploration & Production,0.4315170161702377,0.47589788759153917,0.3964441629370565,33.10906762564109,Sell
AWK,Utilities,Regulated Water,25.956302521008404,0.10352827452875786,1.3770647427378013,0.10628247520075579,0.11334745762711865,2.0,7.46037,0.4800000000000001,7.46037,Regulated Water,0.5,0.5,0.5,32.99818177908237,Sell
CSCO,Technology,Communication Equipment,25.865116421568626,0.21497373750679202,0.6374006748666594,-0.05605459840696165,-0.18179655910568462,3.0,4.3356,0.5599999999999999,4.3356,Communication Equipment,0.35891552306181523,0.3623973317192797,0.4047539238926305,32.97891640305079,Sell
SRE,Utilities,Diversified Utilities,17.054634014155713,0.11833564327806084,1.1916116602975082,-0.21142344497607657,-0.06926829268292684,3.0,6.19844,0.44000000000000006,6.19844,Diversified Utilities,0.3821488698022421,0.3821488698022421,0.617851130197758,32.952353013401606,Sell
VMC,Basic Materials,Construction Materials,38.88032828821147,0.1179124642599051,0.6718014285538658,-0.04680090980351842,-0.022824689241320188,3.0,11.34385,0.5600000000000002,11.34385,Construction Materials,0.382148869802242,0.3821488698022421,0.3821488698022421,32.900463014890896,Sell
AFL,Financial Services,Insurance - Life,16.194155786251045,0.13911124447068618,0.29428961956109045,0.015232737115864339,0.1682764541747156,3.0,8.1461,0.4,8.1461,Insurance - Life,0.3828316916359465,0.4258014060606416,0.288685399480612,32.88605773274189,Sell
SO,Utilities,Regulated Electric,21.185627442466345,0.13874120818711688,2.0721652531103163,0.05825050489050806,0.1068913480885312,2.0,5.57876,0.42000000000000004,5.57876,Regulated Electric,0.6541792841315658,0.4815266350038437,0.5017612213180916,32.88524393382134,Sell
J,Industrials,Engineering & Construction,34.341346107008334,0.09562289331242053,0.8061198454421904,0.059855852966708506,0.210755252884975,3.0,8.82,0.6,8.82,Engineering & Construction,0.3821488698022421,0.3821488698022417,0.3821488698022421,32.8790956477772,Sell
AES,Utilities,Diversified Utilities,7.098372853638594,0.3625583635959386,8.816608996539792,-0.030786233028102305,5.742971887550201,3.0,2.42632,0.41000000000000003,2.42632,Diversified Utilities,0.617851130197758,0.617851130197758,0.3821488698022421,32.81563199403243,Sell
HAL,Energy,Oil & Gas Equipment & Services,8.767270128632683,0.20373201329742058,0.8270473618211633,-0.0032148753149708925,-0.051933282789992416,4.0,2.83,0.5200000000000001,2.83,Oil & Gas Equipment & Services,0.3076810895474257,0.37496278797269605,0.3684434809274549,32.81094921888064,Sell
SPG,Real Estate,REIT - Retail,26.246326592845605,0.7328340304190314,9.698962417124818,0.053891294958892604,0.038442906786572445,3.0,6.85,0.4600000000000001,6.85,REIT - Retail,0.3696007190770724,0.5283831262815291,0.7488458035349597,32.810689893441015,Sell
WYNN,Consumer Cyclical,"Gambling, Resorts & Casinos",23.75975810562628,-1.7605753715172658,-33.78193014267574,0.09125434770327824,-0.31358613906415667,2.0,5.59917,0.5599999999999999,5.59917,"Gambling, Resorts & Casinos",0.6086662162512569,0.5371464296714038,0.7050554313189941,32.75939479708565,Sell
CBOE,Financial Services,Financial - Data & Stock Exchanges,28.732989191203874,0.18981587930455085,0.36018957345971564,0.08506691400556513,0.004596795376937221,3.0,12.7,0.44000000000000006,12.7,Financial - Data & Stock Exchanges,0.3460251203156203,0.35406493256068244,0.4069223209443651,32.74541256633975,Sell
F,Consumer Cyclical,Auto - Manufacturers,8.540135512156239,0.11317605665569037,3.5349613531981627,0.04995147311724209,0.3524269611226133,4.0,1.9705,0.38,1.9705,Auto - Manufacturers,0.4995163598247008,0.6909685345962858,0.3176890088009871,32.697084799933855,Sell
ROST,Consumer Cyclical,Apparel - Retail,23.845288908658695,0.3959912217239179,0.98361169069773,0.036918102673016526,0.11534152743102234,3.0,9.645,0.4600000000000001,9.645,Apparel - Retail,0.39781791715511344,0.46456298008086633,0.4304794041080555,32.564501646443,Sell
AKAM,Technology,Software - Infrastructure,25.693113895080533,0.09524034948525469,1.0074630918860061,0.04702302251883565,-0.07799258256958634,3.0,9.43,0.4600000000000001,9.43,Software - Infrastructure,0.3898133799713685,0.4322699434970005,0.47244779944616894,32.40049923376151,Sell
CNP,Utilities,General Utilities,25.32405797101449,0.09089625970359916,2.0252852578731173,-0.00609475620975161,0.11123227917121047,2.0,2.3653,0.5199999999999999,2.3653,General Utilities,0.5,0.5,0.5,32.37941663719796,Sell
A,Healthcare,Medical - Diagnostics & Research,25.75413026211279,0.20946676649197238,0.5579890492782479,-0.047270598565783695,0.03951612903225806,3.0,7.6527,0.42000000000000004,7.6527,Medical - Diagnostics & Research,0.2207803804498624,0.588476407027201,0.37292050441867275,32.31996335976375,Sell
AMGN,Healthcare,Drug Manufacturers - General,24.70193494016518,0.9293546365914787,9.24456259062349,0.18566867683575736,-0.3910972160190561,3.0,24.00389,0.38,24.00389,Drug Manufacturers - General,0.6507539892487632,0.44031664360250194,0.5877620589618607,32.28742534645242,Sell
JNPR,Technology,Communication Equipment,34.05744057272517,0.07523190084230728,0.3933238077488559,-0.08821996585497349,-0.07188910380399742,3.0,2.307,0.4600000000000001,2.307,Communication Equipment,0.2923241522385179,0.40863478526874003,0.37246957845110723,32.26457531297219,Sell
AMT,Real Estate,REIT - Specialty,54.6378049608498,0.506788209258604,12.556184225415866,-0.09125823298217907,0.5202588822220724,3.0,9.36,0.5800000000000001,9.36,REIT - Specialty,0.3358299297588067,0.6152224490752674,0.5472621813346642,32.163629770102645,Sell
TDG,Industrials,Aerospace & Defense,43.49614781693846,-0.3666875632926653,-4.4170340327984485,0.20577069096431283,0.3204930662557781,2.0,57.4,0.56,57.4,Aerospace & Defense,0.6363248079733433,0.5549595185098857,0.8896102885090285,32.13396262694223,Sell
TTWO,Technology,Electronic Gaming & Multimedia,-8.948356069570654,-0.912682887115004,0.7453337702883163,0.05308808135187677,-0.19622349233481118,1.0,11.57,0.6399999999999999,11.57,Electronic Gaming & Multimedia,0.617851130197758,0.3821488698022421,0.3821488698022421,32.11616252797849,Sell
TSCO,Consumer Cyclical,Specialty Retail,26.03040045600638,0.475643213431754,2.5738771699411225,0.022499026329198906,-0.0054063036814525674,3.0,3.065,0.5599999999999999,3.065,Specialty Retail,0.48383940244646656,0.4843803925024126,0.4100610049797777,32.057465099399906,Sell
LYB,Basic Materials,Chemicals - Specialty,18.08168067226891,0.08264526583841346,1.0372675894831682,-0.019583039385019582,-0.3566698202459792,3.0,7.58733,0.38,7.58733,Chemicals - Specialty,0.54141774141967,0.40424157627315677,0.39308899160650906,32.045762947623885,Sell
FE,Utilities,Regulated Electric,22.697105990783413,0.08693387817238547,1.9723084268321796,0.046775446775446775,-0.11252268602540835,3.0,3.32618,0.54,3.32618,Regulated Electric,0.6176073127887841,0.42411206423836295,0.3010011933306327,32.038716674448445,Sell
DELL,Technology,Computer Hardware,18.102669055082846,-1.8837920489296636,-16.576923076923077,0.08076901328809725,0.4300840859545313,2.0,11.23629,0.64,11.23629,Computer Hardware,0.4576277365183931,0.485652316526688,0.7884606239557792,31.998648147664454,Sell
NKE,Consumer Cyclical,Apparel - Footwear & Accessories,20.82574001774623,0.3196143074905172,0.8503605340187049,0.0028310912392369722,0.1242603550295858,3.0,4.18,0.52,4.18,Apparel - Footwear & Accessories,0.3821488698022421,0.3821488698022421,0.3821488698022421,31.988644696090535,Sell
HAS,Consumer Cyclical,Leisure,22.056239436619716,0.3535049685704209,2.782045929018789,-0.1734455259528711,1.2589135835627476,3.0,5.4,0.56,5.4,Leisure,0.3821488698022421,0.3821488698022421,0.617851130197758,31.962479131584328,Sell
CMS,Utilities,Regulated Electric,20.894464705882353,0.12485082162856881,2.035512897420516,0.007102653444116859,0.13077790304396844,2.0,4.80778,0.56,4.80778,Regulated Electric,0.4911667975205308,0.4877770843215948,0.4330480273903416,31.869952368800263,Sell
STT,Financial Services,Asset Management,9.889385976290098,0.11180414782473101,1.3747564813427244,0.08154039347007117,0.382201646090535,3.0,11.6977,0.42000000000000004,11.6977,Asset Management,0.4038101717720781,0.4534724020964864,0.45559116021421847,31.850477097314972,Sell
L,Financial Services,Insurance - Property & Casualty,14.32420375012811,0.07806111944468955,0.5203885754173696,0.09956627120806226,-0.01394700139470014,3.0,0.0,0.48,0.0,Insurance - Property & Casualty,0.3429587887052196,0.42997315143950304,0.26923117662065693,31.833839737575005,Sell
D,Utilities,Regulated Electric,32.760430122350506,0.053130321730054386,0.7164260917230039,0.004585562426179393,0.06519558676028084,2.0,4.20026,0.4,4.20026,Regulated Electric,0.48314461761938005,0.4706160100337095,0.37890312145894695,31.824409373954175,Sell
NI,Utilities,Regulated Gas,21.125295334405884,0.10299748483503476,1.6730847046128945,-0.009136484179169542,0.06453870922581548,2.0,2.5424,0.54,2.5424,Regulated Gas,0.617851130197758,0.3821488698022421,0.3821488698022421,31.793819833643745,Sell
SYY,Consumer Defensive,Food Distribution,18.502808767157163,0.9539812570286142,7.600936524453694,0.03300360301342942,0.10451977401129943,3.0,5.44591,0.5,5.44591,Food Distribution,0.5,0.5,0.5,31.712761969002635,Sell
COR,Healthcare,Medical - Distribution,33.21499065738468,2.409930533515693,7.756635075535352,0.12123726764954056,-0.1353199720619976,3.0,23.24,0.54,23.24,Medical - Distribution,0.550130295320634,0.4022321552396708,0.49377983557531874,31.62793148373204,Sell
WEC,Utilities,Regulated Electric,20.78068699012452,0.13132409534952566,1.5771478218080608,-0.03295850669065557,0.14667266861730063,2.0,6.87586,0.42000000000000004,6.87586,Regulated Electric,0.36348852472080634,0.49193630388335224,0.6173645882584591,31.616924911363796,Sell
ADM,Consumer Defensive,Agricultural Farm Products,17.725322108345534,0.061803662523046296,0.5616438356164384,-0.08947676584872519,-0.48320413436692505,3.0,4.77783,0.34,4.77783,Agricultural Farm Products,0.42962707429075303,0.40429948083619616,0.35935837280373156,31.603443738854182,Sell
MCHP,Technology,Semiconductors,-12183.057037037037,-0.00042567951062622185,1.1247616679101384,-0.42345174473436026,-1.0014159106403062,2.0,3.19704,0.74,3.19704,Semiconductors,0.26976061909626153,0.47264625599122745,0.37317803594169185,31.576798046569408,Sell
EXC,Utilities,Regulated Electric,16.387433628318583,0.10109783601424019,1.7484695910457493,0.05987941271229346,0.05670103092783505,2.0,3.42097,0.4600000000000001,3.42097,Regulated Electric,0.6593707497939644,0.468393220233901,0.3094493030772038,31.507335933578545,Sell
KMI,Energy,Oil & Gas Midstream,24.154791021671826,0.08480472595996062,1.074955072700539,-0.01526020607799661,0.09284818067754078,2.0,1.76,0.44000000000000006,1.76,Oil & Gas Midstream,0.4120749642158911,0.6023715141465171,0.3420410855558947,31.498445780649085,Sell
K,Consumer Defensive,Food Confectioners,20.634637681159422,0.3768689834095719,1.5887611749680715,-0.028425544886450237,0.41219768664563616,3.0,4.2455,0.4,4.2455,Food Confectioners,0.3114187024498734,0.661361194470142,0.4045974690856013,31.467775884104043,Sell
NRG,Utilities,Independent Power Producers,23.109677419354835,0.47868047025793997,3.9560676989557075,-0.024043298754466917,6.569306930693069,3.0,11.75667,0.58,11.75667,Independent Power Producers,0.3821488698022421,0.617851130197758,0.3821488698022421,31.43715586474577,Sell
PYPL,Financial Services,Financial - Credit Services,15.655406951165862,0.22320694268845054,0.5636911227411869,0.06805280306338383,-0.023316062176165803,3.0,7.05902,0.51,7.05902,Financial - Credit Services,0.4162421543241435,0.3312682312249898,0.2522143058611531,31.42177350509927,Sell
MOS,Basic Materials,Agricultural Inputs,30.3468461120174,0.03147456811253142,0.4097732543815681,-0.18788560247077635,-0.8498583569405099,3.0,2.77,0.4600000000000001,2.77,Agricultural Inputs,0.3344176731436808,0.32353883360144947,0.3526316328691073,31.4056586857487,Sell
JBL,Technology,"Hardware, Equipment & Parts",38.13409090909091,0.27800114876507753,2.4248895434462443,-0.16768485966226732,0.6968215158924206,3.0,11.73814,0.5599999999999999,11.73814,"Hardware, Equipment & Parts",0.24499870044925873,0.5198604323706572,0.5596664475164399,31.34523738289266,Sell
CAG,Consumer Defensive,Packaged Foods,33.38419325432999,0.037919333559935244,0.9277830301511545,-0.018416551274741386,-0.49210064365125805,3.0,2.72143,0.4,2.72143,Packaged Foods,0.42822130721068913,0.42363318099644104,0.4041924777270676,31.307738235660025,Sell
GPC,Consumer Cyclical,Specialty Retail,21.019014953376633,0.1885380200017088,1.3713199726827348,0.01714805282320389,-0.31328559145142815,3.0,10.3902,0.49000000000000005,10.3902,Specialty Retail,0.4635664869073588,0.3505051648225606,0.4263642411032909,31.266600054891047,Sell
RSG,Industrials,Waste Management,37.21248920449093,0.18402760149132819,1.1600788819343222,0.07133549400247252,0.18024263431542462,3.0,10.0,0.56,10.0,Waste Management,0.38214886980224233,0.38214886980224166,0.3821488698022421,31.24053340555537,Sell
KMX,Consumer Cyclical,Auto - Dealerships,20.645253977576935,0.08073263483896025,3.0789706787839415,-0.006881961287366163,0.044557224063238206,2.0,4.78667,0.6199999999999999,4.78667,Auto - Dealerships,0.3821488698022421,0.3821488698022421,0.617851130197758,31.189036448595285,Sell
KVUE,Consumer Defensive,Household & Personal Products,43.82625,0.10418567940211627,0.8691932756391128,0.0007122507122507123,-0.38100961538461536,2.0,1.52879,0.48,1.52879,Household & Personal Products,0.4866882992735111,0.35911987246149596,0.3982546851822786,31.043063532937992,Sell
NTAP,Technology,Computer Hardware,18.037044854881266,1.1479050984351338,2.2613065326633164,-0.014775227915749764,-0.2260596546310832,3.0,8.42549,0.44000000000000006,8.42549,Computer Hardware,0.41931595731759,0.31076415381525707,0.6246356527639705,30.960357562312872,Sell
HCA,Healthcare,Medical - Care Facilities,16.726594358885617,-2.3587755102040817,-13.195794259732878,0.0867350080039404,0.09881724532621138,2.0,41.865,0.5200000000000001,41.865,Medical - Care Facilities,0.5847040928059116,0.4996464705972368,0.6906524887073267,30.867749845052195,Sell
PPL,Utilities,Regulated Electric,25.88016910552764,0.0635731970289913,1.2089948940337134,0.018046198267564966,0.2,2.0,2.43123,0.5200000000000001,2.43123,Regulated Electric,0.5260447914843508,0.5058905883199453,0.22123923724144767,30.804285009414794,Sell
